"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US94531","ZCTA5 94531","13611","550","1.3","0.8","1.1","0.7","3.0","1.5","4.7","1.7","5.7","1.7","9.8","1.9","14.9","2.9","18.3","3.2","16.8","2.4","24.4","3.6","123428","9493","148492","8058","48.7","(X)","(X)","(X)","(X)","(X)","10680","551","0.4","0.4","1.1","0.9","2.8","1.6","3.7","1.6","4.0","1.6","11.3","2.7","13.2","3.4","17.8","3.2","18.9","3.1","26.8","3.9","135869","13423","158948","9245","(X)","(X)","48.2","(X)","(X)","(X)","7256","527","0.3","0.4","0.4","0.4","2.0","1.5","1.3","0.9","2.3","1.3","6.7","2.1","13.3","4.3","20.5","4.2","19.9","4.0","33.2","4.9","157094","12299","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2931","383","4.9","3.4","1.1","1.0","6.6","3.8","9.7","4.8","11.8","5.5","11.5","5.0","22.7","7.1","18.7","7.4","7.5","3.7","5.6","3.3","79928","7638","87746","9906","(X)","(X)","(X)","(X)","49.1","(X)",
"860Z200US94533","ZCTA5 94533","24645","639","5.2","1.2","2.6","0.9","3.6","0.9","6.7","1.5","9.1","1.4","16.6","2.2","13.4","1.9","22.3","2.5","9.0","1.5","11.5","1.5","85990","3878","107272","5182","40.9","(X)","(X)","(X)","(X)","(X)","17760","601","3.9","1.5","2.1","0.9","3.2","1.0","6.6","1.8","8.2","1.8","14.8","2.3","12.7","2.1","26.0","2.6","9.3","1.4","13.3","1.9","96599","7142","114210","6025","(X)","(X)","41.3","(X)","(X)","(X)","11150","676","1.3","1.0","1.2","1.1","2.7","1.2","3.8","1.7","6.0","1.7","13.4","2.7","14.0","2.7","27.6","3.9","12.5","2.5","17.6","2.5","115654","5035","130341","5542","(X)","(X)","(X)","(X)","(X)","(X)","6885","624","10.6","3.0","5.2","2.2","5.8","2.1","8.8","3.0","12.3","2.8","21.6","4.5","14.5","3.3","13.0","3.3","3.9","1.5","4.3","2.1","59077","8135","74653","12224","(X)","(X)","(X)","(X)","37.0","(X)",
"860Z200US94534","ZCTA5 94534","13738","487","3.4","1.2","0.8","0.5","1.1","0.6","4.5","1.7","4.1","1.2","8.1","1.7","10.8","1.8","19.9","2.4","19.1","2.5","28.2","2.5","139349","7068","169945","6905","37.9","(X)","(X)","(X)","(X)","(X)","10627","447","1.7","0.9","0.3","0.3","1.2","0.7","2.8","1.6","3.5","1.3","7.2","2.1","10.8","2.3","19.2","2.9","20.2","2.8","33.1","3.4","156789","5920","185765","8972","(X)","(X)","38.8","(X)","(X)","(X)","8803","428","1.0","0.6","0.3","0.3","0.8","0.6","2.6","1.8","2.1","1.0","6.5","2.4","8.1","2.3","19.6","2.9","22.1","3.1","37.0","4.0","166835","9704","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3111","388","9.3","4.3","2.6","2.0","1.6","1.7","10.0","4.3","7.7","3.0","12.1","4.0","12.3","4.6","27.2","5.7","10.0","4.3","7.3","3.7","86372","12068","101531","14545","(X)","(X)","(X)","(X)","32.2","(X)",
"860Z200US94535","ZCTA5 94535","1000","168","0.4","0.5","0.0","4.2","2.1","1.8","3.8","2.5","8.6","4.0","25.9","8.6","24.4","9.5","23.2","7.8","8.8","4.2","2.8","2.4","83525","3952","95382","8576","25.9","(X)","(X)","(X)","(X)","(X)","968","168","0.0","4.3","0.0","4.3","1.8","1.7","3.6","2.6","8.9","4.2","25.3","8.9","25.2","9.8","23.6","8.0","8.8","4.2","2.9","2.5","83893","3798","96393","8647","(X)","(X)","25.1","(X)","(X)","(X)","933","167","0.0","4.4","0.0","4.4","1.3","1.6","2.0","1.9","9.2","4.3","25.6","9.3","26.2","10.2","24.0","8.3","8.7","4.3","3.0","2.6","84283","3669","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32","15","12.5","15.6","0.0","59.9","12.5","17.3","9.4","14.3","0.0","59.9","43.8","23.0","0.0","59.9","12.5","21.1","9.4","15.6","0.0","59.9","63125","14329","64784","27663","(X)","(X)","(X)","(X)","50.0","(X)",
"860Z200US94536","ZCTA5 94536","25211","683","2.9","0.9","1.8","0.8","3.3","0.7","2.6","0.7","4.8","1.2","7.7","1.3","8.1","1.4","16.4","2.0","14.6","1.8","37.7","2.5","156672","12884","189812","6755","28.2","(X)","(X)","(X)","(X)","(X)","18750","706","1.4","0.9","1.4","0.8","1.6","0.7","1.6","0.8","3.9","1.2","6.3","1.4","6.2","1.1","16.0","2.2","16.1","2.4","45.4","3.1","184265","9517","217559","8404","(X)","(X)","27.8","(X)","(X)","(X)","15650","749","0.6","0.5","0.5","0.4","1.5","0.8","1.4","0.9","2.2","0.9","4.7","1.4","5.4","1.3","15.3","2.5","16.5","2.7","51.9","3.4","206550","10437","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6461","628","7.9","2.8","3.7","2.0","7.9","2.1","5.2","1.9","7.7","3.2","13.1","3.4","13.5","4.2","17.6","3.9","10.5","3.0","13.0","3.6","86225","9397","102912","7663","(X)","(X)","(X)","(X)","28.4","(X)",
"860Z200US94538","ZCTA5 94538","23149","706","2.8","0.7","1.6","0.6","2.7","1.2","2.7","0.9","4.0","1.0","10.3","1.8","7.5","1.3","19.9","2.2","15.7","1.5","32.8","2.7","144451","8350","173843","7141","28.8","(X)","(X)","(X)","(X)","(X)","17197","627","1.7","0.7","0.8","0.5","1.1","0.5","2.1","0.9","4.2","1.2","9.9","1.9","6.3","1.3","20.5","2.6","18.0","2.0","35.4","3.0","160992","8379","187217","8101","(X)","(X)","27.5","(X)","(X)","(X)","13585","605","1.3","0.7","0.4","0.5","1.1","0.5","1.0","0.5","3.0","1.3","5.9","1.6","6.0","1.4","19.9","2.8","19.6","2.3","41.7","3.6","181453","9512","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5952","571","6.0","2.0","4.7","1.9","7.3","4.0","4.2","2.0","4.6","1.8","13.6","4.5","11.0","3.1","15.5","3.3","10.9","3.1","22.2","4.2","95649","9800","127137","11450","(X)","(X)","(X)","(X)","30.8","(X)",
"860Z200US94539","ZCTA5 94539","16876","610","1.8","0.6","0.9","0.5","2.2","0.9","1.5","0.8","3.3","0.9","4.4","1.1","4.3","1.2","10.9","1.5","11.9","1.4","58.7","2.3","235399","7801","278088","9552","28.5","(X)","(X)","(X)","(X)","(X)","14671","579","1.3","0.6","0.5","0.3","2.0","1.0","0.8","0.7","2.4","0.9","3.8","1.1","4.0","1.2","9.8","1.4","11.5","1.5","63.9","2.4","250,000+","***","298614","10582","(X)","(X)","27.5","(X)","(X)","(X)","13099","599","0.6","0.4","0.5","0.3","1.4","0.9","0.3","0.3","2.0","0.8","2.7","0.8","3.6","1.2","9.3","1.6","11.4","1.5","68.1","2.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2205","309","5.8","2.8","3.9","2.8","3.8","2.3","6.2","3.7","8.8","3.0","9.2","3.9","7.9","3.6","19.1","5.3","15.0","4.9","20.4","6.9","110066","15314","135675","16399","(X)","(X)","(X)","(X)","33.6","(X)",
"860Z200US94541","ZCTA5 94541","21801","718","3.4","0.8","3.3","1.0","4.0","1.1","4.8","1.1","7.1","1.7","13.5","1.9","11.1","1.5","21.4","2.2","13.9","1.8","17.5","1.9","106556","6586","127046","5574","34.9","(X)","(X)","(X)","(X)","(X)","15073","627","2.4","0.9","1.1","0.6","2.7","1.3","4.1","1.3","6.2","1.7","14.1","2.1","11.7","2.0","22.5","2.9","15.4","2.3","19.8","2.5","115836","6782","137834","7349","(X)","(X)","38.4","(X)","(X)","(X)","10159","577","0.7","0.6","0.3","0.3","1.1","0.8","2.6","1.2","4.7","1.9","12.9","2.7","12.0","2.5","21.1","3.3","19.3","3.1","25.3","3.3","138105","8591","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6728","546","7.2","2.3","8.4","2.9","7.4","2.3","8.1","2.6","10.2","3.4","13.8","3.7","11.6","3.0","17.8","3.7","7.1","2.3","8.4","2.5","67420","6456","89911","8198","(X)","(X)","(X)","(X)","24.9","(X)",
"860Z200US94542","ZCTA5 94542","4866","346","3.4","2.0","1.0","0.9","1.7","1.1","1.5","1.7","6.6","3.1","11.8","4.2","8.5","3.3","20.2","4.7","13.9","4.0","31.3","4.6","131989","15777","177257","16700","32.1","(X)","(X)","(X)","(X)","(X)","3407","355","1.1","1.1","0.9","1.0","1.4","1.5","0.6","0.7","6.8","4.5","10.6","4.5","7.7","3.6","21.6","6.0","11.6","4.7","37.8","5.5","146202","23023","195668","20154","(X)","(X)","33.0","(X)","(X)","(X)","2746","343","0.0","1.5","0.5","0.8","0.7","1.0","0.3","0.4","3.9","2.9","7.5","4.7","8.0","4.1","24.6","7.4","13.7","5.8","40.8","6.7","167500","34264","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1459","286","10.1","6.3","1.3","2.1","4.3","3.6","4.6","5.4","5.2","3.9","18.9","10.5","9.7","5.6","16.0","7.3","14.3","7.5","15.5","5.7","87690","23853","124808","23963","(X)","(X)","(X)","(X)","29.3","(X)",
"860Z200US94544","ZCTA5 94544","22920","683","3.6","0.8","1.5","0.5","3.9","0.8","4.4","1.0","7.6","1.6","10.9","1.6","13.9","1.7","19.7","2.1","14.7","2.1","19.8","2.2","108358","5337","131657","5038","40.1","(X)","(X)","(X)","(X)","(X)","17443","698","1.6","0.6","1.1","0.5","2.9","0.8","4.2","1.1","7.7","1.8","10.2","2.1","14.6","2.0","20.3","2.6","15.8","2.4","21.8","2.8","118445","5961","140415","6096","(X)","(X)","42.1","(X)","(X)","(X)","11759","658","0.4","0.4","0.5","0.4","2.4","1.0","2.3","0.8","6.1","2.2","6.3","1.5","12.8","2.4","21.1","3.2","20.3","3.2","27.7","3.6","146460","9726","160605","7026","(X)","(X)","(X)","(X)","(X)","(X)","5477","590","10.1","2.6","4.0","1.5","8.0","2.3","7.5","2.5","7.4","2.6","15.5","3.5","15.4","3.7","15.0","2.9","6.9","2.9","10.2","3.9","71648","7491","88988","9094","(X)","(X)","(X)","(X)","32.3","(X)",
"860Z200US94545","ZCTA5 94545","10097","537","3.3","1.4","2.2","1.2","4.2","2.4","5.2","1.5","6.5","2.7","9.2","2.7","12.5","3.0","18.5","2.8","14.7","2.8","23.7","3.4","115258","11217","145612","10720","43.7","(X)","(X)","(X)","(X)","(X)","7588","464","2.1","1.2","2.0","1.3","1.3","0.7","3.1","1.6","6.2","2.2","10.1","2.9","12.8","3.3","20.8","3.6","14.6","2.8","27.1","4.1","127055","11077","159118","11642","(X)","(X)","44.7","(X)","(X)","(X)","5798","467","2.2","1.5","0.6","0.5","1.4","0.9","2.9","1.7","4.3","1.9","10.2","3.2","12.7","2.8","21.0","4.4","17.1","3.5","27.5","5.1","133774","16240","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2509","386","6.7","4.3","3.5","2.7","12.6","8.5","13.4","4.7","9.5","9.0","5.8","3.9","14.4","6.6","13.8","5.0","11.2","5.8","9.2","5.2","66841","30566","92463","19177","(X)","(X)","(X)","(X)","39.2","(X)",
"860Z200US94546","ZCTA5 94546","15918","620","3.3","1.3","1.2","0.5","2.8","1.0","3.9","1.4","5.3","1.4","13.0","2.2","9.0","1.8","21.4","2.6","12.7","2.2","27.3","2.9","125780","7542","156642","9470","30.6","(X)","(X)","(X)","(X)","(X)","11727","607","1.0","0.5","0.5","0.5","1.7","0.9","4.0","2.0","3.7","1.3","11.8","2.5","7.2","1.5","22.7","3.2","13.6","2.6","33.7","3.7","145967","8121","178811","12184","(X)","(X)","32.2","(X)","(X)","(X)","9084","582","0.6","0.5","0.5","0.4","1.0","0.8","2.9","1.8","3.2","1.4","8.7","2.4","6.0","1.4","22.0","3.7","15.4","3.0","39.7","4.5","165143","16284","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4191","486","10.3","4.5","3.1","1.5","6.7","2.9","6.8","2.5","8.5","3.1","16.8","4.1","12.4","4.3","20.3","4.5","7.6","2.7","7.6","3.4","69955","9009","85951","7060","(X)","(X)","(X)","(X)","24.4","(X)",
"860Z200US94547","ZCTA5 94547","9319","349","3.7","1.2","3.5","3.0","2.0","1.2","2.1","1.7","4.6","1.6","10.8","2.6","9.2","2.2","22.7","3.8","12.9","2.3","28.5","3.4","130583","8493","155359","9303","40.2","(X)","(X)","(X)","(X)","(X)","6774","261","0.7","0.7","0.9","0.7","0.8","0.7","2.6","2.3","4.2","1.6","9.2","2.9","9.6","3.3","25.2","4.1","13.2","2.7","33.7","4.1","144110","7868","170291","9867","(X)","(X)","43.6","(X)","(X)","(X)","5189","321","0.2","0.3","0.8","0.9","0.7","0.6","0.2","0.3","3.5","1.8","6.9","2.6","8.8","2.9","25.3","4.4","15.1","3.3","38.4","4.9","162813","20150","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2545","475","11.7","4.9","10.3","10.2","5.4","4.0","2.3","1.9","5.4","3.2","15.0","6.9","7.7","3.4","21.5","8.4","11.0","3.7","9.7","4.3","74417","39850","99486","14253","(X)","(X)","(X)","(X)","29.9","(X)",
"860Z200US94548","ZCTA5 94548","196","117","0.0","19.4","0.0","19.4","0.0","19.4","0.0","19.4","8.2","15.5","0.0","19.4","10.7","18.5","0.0","19.4","40.8","31.1","40.3","32.4","183100","47458","181199","42732","51.5","(X)","(X)","(X)","(X)","(X)","137","95","0.0","26.2","0.0","26.2","0.0","26.2","0.0","26.2","11.7","23.7","0.0","26.2","0.0","26.2","0.0","26.2","30.7","34.1","57.7","35.6","218209","66159","198528","48666","(X)","(X)","30.7","(X)","(X)","(X)","121","97","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","0.0","28.8","34.7","37.3","65.3","37.3","218750","71911","N","N","(X)","(X)","(X)","(X)","(X)","(X)","59","70","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","0.0","44.2","35.6","60.1","0.0","44.2","64.4","60.1","0.0","44.2","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US94549","ZCTA5 94549","10291","369","2.3","1.2","1.4","0.8","1.7","0.8","2.9","1.5","3.0","1.5","4.9","1.8","5.2","1.6","13.6","2.9","9.5","2.5","55.6","3.6","231195","23194","318555","19540","32.9","(X)","(X)","(X)","(X)","(X)","8102","369","1.1","0.7","0.5","0.6","0.6","0.7","1.2","1.2","2.3","1.4","4.7","2.1","4.5","1.7","11.1","2.5","9.5","3.0","64.5","4.4","250,000+","***","358082","23546","(X)","(X)","31.4","(X)","(X)","(X)","7058","376","0.7","0.6","0.2","0.3","0.2","0.3","0.6","0.6","2.1","1.6","4.0","2.2","3.5","1.7","9.2","2.3","10.0","3.3","69.5","4.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2189","407","7.6","5.2","4.4","2.9","5.8","3.0","9.2","5.2","6.2","3.5","5.9","3.4","10.3","5.0","29.3","9.2","7.4","3.5","13.8","4.8","102232","16560","130426","21304","(X)","(X)","(X)","(X)","35.7","(X)",
"860Z200US94550","ZCTA5 94550","17524","632","2.7","0.8","1.0","0.5","2.5","0.8","3.3","1.0","3.8","1.0","5.9","1.3","7.6","1.3","14.4","1.9","12.5","1.9","46.3","2.5","177218","8833","229239","11435","30.6","(X)","(X)","(X)","(X)","(X)","13373","532","1.1","0.5","0.8","0.6","1.3","0.6","2.0","0.9","2.9","1.0","4.7","1.5","7.1","1.6","15.1","2.2","12.1","2.1","53.0","3.1","206238","5897","256523","15277","(X)","(X)","33.0","(X)","(X)","(X)","11489","526","0.6","0.4","0.5","0.5","1.1","0.6","1.9","0.9","2.5","1.1","3.7","1.4","6.6","1.6","14.0","2.3","11.8","2.2","57.3","3.3","216024","9109","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4151","424","8.1","3.0","1.7","1.1","6.9","2.9","8.0","3.3","7.6","2.8","9.7","2.7","8.9","2.5","15.4","3.4","13.8","3.9","19.9","5.1","99022","12375","128160","15964","(X)","(X)","(X)","(X)","21.5","(X)",
"860Z200US94551","ZCTA5 94551","14199","501","2.9","1.6","1.5","1.0","2.3","1.0","3.3","1.1","5.6","1.9","10.7","2.7","10.2","2.5","21.0","3.2","13.0","2.1","29.3","2.9","130705","11367","158250","7058","34.0","(X)","(X)","(X)","(X)","(X)","9863","528","1.3","1.4","0.2","0.3","1.5","1.0","2.8","2.0","6.4","3.0","7.3","2.2","7.8","2.1","21.2","3.6","15.9","2.8","35.7","3.9","153313","8978","177140","9300","(X)","(X)","34.8","(X)","(X)","(X)","8165","552","1.5","1.6","0.2","0.3","1.1","0.8","3.1","2.3","2.4","1.5","5.7","2.1","8.0","2.4","21.6","4.1","15.3","3.1","41.1","4.4","164334","13584","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4336","552","8.3","4.7","4.4","3.3","4.2","2.5","6.7","2.7","8.2","4.3","13.9","4.8","15.1","7.0","21.1","5.5","5.7","2.6","12.4","3.9","77069","5097","106900","14128","(X)","(X)","(X)","(X)","27.9","(X)",
"860Z200US94552","ZCTA5 94552","5016","435","5.7","2.4","1.3","1.2","1.3","0.9","2.9","1.7","1.4","1.0","5.3","2.2","7.3","3.0","10.2","3.2","13.3","3.5","51.3","4.6","205170","14410","218478","16668","37.2","(X)","(X)","(X)","(X)","(X)","4132","404","4.0","2.3","0.2","0.3","1.0","0.9","2.2","1.7","1.6","1.2","4.9","2.5","6.7","3.3","10.9","3.6","12.3","3.5","56.2","5.1","210409","9322","229672","18257","(X)","(X)","39.2","(X)","(X)","(X)","3523","381","1.1","1.1","0.2","0.4","0.5","0.8","1.4","1.6","1.7","1.4","3.7","2.0","5.4","2.8","10.5","3.8","12.6","4.0","63.0","5.7","221250","30392","N","N","(X)","(X)","(X)","(X)","(X)","(X)","884","205","13.8","9.5","6.3","6.5","2.7","3.2","6.6","5.4","0.6","0.8","7.2","5.3","12.8","8.9","12.0","8.6","13.1","8.8","24.9","10.6","98750","33681","154477","40774","(X)","(X)","(X)","(X)","26.5","(X)",
"860Z200US94553","ZCTA5 94553","19134","564","3.5","1.1","2.3","1.2","2.1","0.8","4.9","1.2","5.7","1.3","10.5","1.5","11.0","2.1","18.9","2.2","17.0","1.8","24.1","2.3","121023","5287","149886","7650","34.2","(X)","(X)","(X)","(X)","(X)","12549","532","2.0","1.0","0.8","0.7","2.2","1.0","2.8","1.0","4.6","1.5","9.0","2.0","12.8","3.1","18.2","2.6","18.7","2.3","29.1","3.3","141534","12444","165876","9267","(X)","(X)","34.9","(X)","(X)","(X)","9444","463","0.9","0.9","0.4","0.4","1.0","0.7","2.4","1.1","3.5","1.5","8.8","2.1","8.1","2.2","18.5","2.6","21.3","2.9","35.0","3.6","162773","4206","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6585","531","7.2","2.6","5.1","3.1","2.1","1.4","9.8","3.0","8.0","3.0","14.2","3.4","12.7","2.9","17.8","3.7","10.3","2.7","12.6","2.9","81196","8237","109924","13463","(X)","(X)","(X)","(X)","28.5","(X)",
"860Z200US94555","ZCTA5 94555","11784","519","0.8","0.4","1.1","0.7","2.2","1.2","2.1","1.1","2.7","0.9","6.2","1.5","5.8","1.5","12.1","2.3","13.4","2.5","53.6","3.0","213488","9940","250911","11630","30.2","(X)","(X)","(X)","(X)","(X)","10024","496","0.5","0.5","0.4","0.4","1.7","1.1","1.2","0.8","2.5","1.0","5.8","1.5","4.8","1.6","12.3","2.5","12.7","2.3","58.2","3.3","235359","16003","267090","12804","(X)","(X)","31.6","(X)","(X)","(X)","8711","527","0.3","0.3","0.3","0.4","1.3","1.1","1.0","0.9","1.7","0.9","4.8","1.4","4.8","1.8","8.8","2.3","12.4","2.3","64.6","3.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1760","300","2.8","2.2","4.9","4.1","5.4","3.0","7.3","4.6","5.3","3.5","10.9","5.2","13.2","5.0","15.2","5.4","11.9","8.9","23.1","6.1","100833","19914","142058","32057","(X)","(X)","(X)","(X)","20.0","(X)",
"860Z200US94556","ZCTA5 94556","5682","231","3.0","1.4","2.2","1.8","4.0","2.8","1.6","1.1","1.9","0.9","6.8","2.5","5.7","2.0","13.8","2.7","11.1","2.9","49.9","4.3","199300","23475","262685","23223","34.0","(X)","(X)","(X)","(X)","(X)","4375","228","1.9","1.3","0.3","0.4","0.9","1.1","1.1","0.8","0.7","0.7","5.9","2.9","5.5","2.0","12.8","2.8","11.4","3.3","59.5","4.6","244493","23911","303752","25665","(X)","(X)","31.4","(X)","(X)","(X)","3890","233","1.2","1.0","0.3","0.5","1.1","1.3","1.0","1.0","0.7","0.8","5.0","3.1","4.9","2.0","13.3","3.0","10.0","3.1","62.6","4.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1307","240","7.7","5.0","8.7","7.6","14.2","10.9","3.5","3.9","6.2","3.1","11.7","6.5","6.6","5.4","17.8","6.2","11.6","6.3","12.1","5.1","64375","41603","115288","29551","(X)","(X)","(X)","(X)","40.9","(X)",
"860Z200US94558","ZCTA5 94558","24501","556","3.8","0.8","2.6","0.8","4.1","1.0","4.6","1.2","6.9","1.4","11.7","1.5","12.1","1.6","18.6","1.7","13.1","1.4","22.4","1.6","109444","6370","148624","6549","34.8","(X)","(X)","(X)","(X)","(X)","16569","626","1.7","0.7","1.9","1.0","2.1","1.1","2.6","1.1","5.4","1.5","11.2","2.0","11.1","1.7","21.2","2.0","15.8","1.9","27.1","2.1","133727","6417","169452","7057","(X)","(X)","34.9","(X)","(X)","(X)","13089","609","1.5","0.8","1.3","1.0","1.0","0.6","2.0","1.1","3.4","1.4","9.5","1.9","10.7","1.9","21.0","2.2","17.9","2.2","31.8","2.6","148641","10110","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7932","565","8.8","2.3","4.9","1.5","9.8","2.5","8.6","2.7","10.5","2.9","13.5","2.6","13.5","3.0","12.5","2.3","8.6","2.0","9.3","2.1","62271","6942","96497","10461","(X)","(X)","(X)","(X)","33.3","(X)",
"860Z200US94559","ZCTA5 94559","10560","415","2.2","0.9","2.5","1.0","3.4","1.6","5.0","2.1","9.1","2.1","15.8","3.2","11.7","2.3","18.3","2.7","12.1","2.1","19.8","2.8","100559","9691","139982","10891","35.8","(X)","(X)","(X)","(X)","(X)","6420","438","1.3","0.8","0.8","0.9","2.2","1.8","3.4","1.8","5.9","2.0","15.9","4.0","14.8","3.2","18.0","3.4","15.0","2.9","22.7","3.4","113200","10208","160626","16903","(X)","(X)","38.6","(X)","(X)","(X)","4727","434","1.0","0.7","0.7","0.9","2.2","2.2","0.9","0.9","4.7","1.7","13.2","4.0","11.4","3.3","18.3","3.9","17.8","3.4","30.0","4.5","144195","11648","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4140","333","3.8","1.8","5.5","2.4","5.6","2.4","8.7","4.7","14.3","3.9","16.3","4.5","7.5","3.0","18.5","4.9","6.9","2.3","12.9","3.5","70118","12118","100837","10123","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US94560","ZCTA5 94560","15184","406","1.9","0.7","0.7","0.4","1.7","0.7","2.4","0.9","5.1","1.7","8.2","1.6","7.3","1.5","18.3","2.0","13.1","1.8","41.3","2.8","164909","7452","207090","10587","35.9","(X)","(X)","(X)","(X)","(X)","12169","452","1.2","0.6","0.0","0.3","1.4","0.7","2.0","0.9","5.4","1.9","6.5","1.4","7.8","1.7","19.0","2.2","11.5","1.9","45.3","3.0","175506","15043","217367","12338","(X)","(X)","36.6","(X)","(X)","(X)","9673","432","0.7","0.6","0.0","0.4","1.3","0.8","1.0","0.7","3.1","1.3","6.5","1.7","6.2","1.6","17.9","2.4","12.8","2.2","50.6","3.3","201543","12636","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3015","422","6.0","3.0","3.6","2.2","4.0","1.8","4.3","2.4","6.6","3.0","15.8","4.9","5.8","2.4","15.7","4.5","16.3","5.7","21.8","5.2","110433","21723","137165","14045","(X)","(X)","(X)","(X)","30.9","(X)",
"860Z200US94561","ZCTA5 94561","13903","686","3.0","1.3","2.0","1.1","2.6","1.1","6.5","2.9","4.0","1.5","8.6","2.3","8.5","2.2","24.5","3.8","18.4","3.1","21.9","3.3","130859","15086","140119","8304","41.3","(X)","(X)","(X)","(X)","(X)","11240","466","1.5","1.1","0.4","0.4","1.1","0.6","5.5","2.8","4.6","2.2","10.0","3.0","10.0","2.5","23.3","4.0","22.5","4.4","21.2","3.4","136042","13858","147499","9118","(X)","(X)","41.0","(X)","(X)","(X)","8682","479","0.6","0.8","0.1","0.2","0.4","0.3","4.8","2.5","1.6","0.9","5.9","2.3","9.5","2.9","26.0","4.7","26.7","5.2","24.5","3.9","151743","12691","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2663","561","9.4","5.5","8.8","5.5","11.1","5.8","11.4","8.0","5.3","3.7","13.5","7.0","6.0","4.6","16.0","7.4","12.4","9.2","6.2","4.2","53426","14082","78888","13723","(X)","(X)","(X)","(X)","30.5","(X)",
